"id","Location","Status","Measure","LineLength","date","MeanLength"
15,"Cloates","No Take",3,26.7897509321382,"20191107",23.8048524573104
15,"Cloates","No Take",4,18.1853438453279,"20191107",23.8048524573104
15,"Cloates","No Take",5,20.1416294041631,"20191107",23.8048524573104
19,"Cloates","No Take",1,84.7335968824,"20191107",62.4434252972197
19,"Cloates","No Take",2,73.2933304331881,"20191107",62.4434252972197
19,"Cloates","No Take",3,51.0757494771196,"20191107",62.4434252972197
19,"Cloates","No Take",4,53.9150222859423,"20191107",62.4434252972197
19,"Cloates","No Take",5,49.1994274074483,"20191107",62.4434252972197
7,"Cloates","No Take",1,45.4377592598811,"20191107",57.8161193071643
7,"Cloates","No Take",2,82.9931548467001,"20191107",57.8161193071643
11,"Cloates","No Take",3,98.4000747116431,"20191107",98.4000747116431
4,"Cloates","No Take",4,59.311780360682,"20191107",59.311780360682
7,"Cloates","No Take",5,45.0174438149117,"20191107",57.8161193071643
6,"Cloates","No Take",1,19.8906460807996,"20191107",39.6169042398903
6,"Cloates","No Take",2,59.8838163275602,"20191107",39.6169042398903
6,"Cloates","No Take",3,42.6122957410469,"20191107",39.6169042398903
6,"Cloates","No Take",4,37.8817573801487,"20191107",39.6169042398903
6,"Cloates","No Take",5,37.8160056698963,"20191107",39.6169042398903
8,"Cloates","No Take",1,39.8524363602853,"20191107",43.6235462721927
8,"Cloates","No Take",2,45.0017645724768,"20191107",43.6235462721927
8,"Cloates","No Take",3,53.6074465134001,"20191107",43.6235462721927
8,"Cloates","No Take",4,44.6739559392795,"20191107",43.6235462721927
8,"Cloates","No Take",5,34.9821279755217,"20191107",43.6235462721927
5,"Cloates","No Take",1,41.4210392683379,"20191107",40.1218270063066
5,"Cloates","No Take",2,39.4723088041535,"20191107",40.1218270063066
5,"Cloates","No Take",3,52.9956355244934,"20191107",40.1218270063066
5,"Cloates","No Take",4,31.8162163808247,"20191107",40.1218270063066
5,"Cloates","No Take",5,34.9039350537236,"20191107",40.1218270063066
9,"Cloates","No Take",1,27.3937703965498,"20191107",30.3278413433291
9,"Cloates","No Take",2,29.6018718547162,"20191107",30.3278413433291
9,"Cloates","No Take",3,49.7075226929582,"20191107",30.3278413433291
9,"Cloates","No Take",4,28.8852445631565,"20191107",30.3278413433291
9,"Cloates","No Take",5,16.0507972092651,"20191107",30.3278413433291
10,"Cloates","No Take",1,16.560777563428,"20191107",20.858088903829
10,"Cloates","No Take",2,20.5272994595434,"20191107",20.858088903829
10,"Cloates","No Take",3,43.607561760388,"20191107",20.858088903829
10,"Cloates","No Take",4,15.6481322903444,"20191107",20.858088903829
10,"Cloates","No Take",5,7.94667344544134,"20191107",20.858088903829
12,"Cloates","No Take",1,29.4917928866133,"20191107",28.5929073880927
12,"Cloates","No Take",2,34.1126696858964,"20191107",28.5929073880927
12,"Cloates","No Take",3,37.0527494874502,"20191107",28.5929073880927
12,"Cloates","No Take",4,25.3800801039665,"20191107",28.5929073880927
12,"Cloates","No Take",5,16.9272447765371,"20191107",28.5929073880927
3,"Cloates","No Take",1,23.4738649969691,"20191107",27.9264777992413
3,"Cloates","No Take",2,32.3035958273815,"20191107",27.9264777992413
3,"Cloates","No Take",3,28.2830767155419,"20191107",27.9264777992413
3,"Cloates","No Take",4,33.1370742667124,"20191107",27.9264777992413
3,"Cloates","No Take",5,22.4347771896015,"20191107",27.9264777992413
2,"Cloates","No Take",1,23.6460733421572,"20191107",36.562784552325
2,"Cloates","No Take",2,29.1717091688035,"20191107",36.562784552325
2,"Cloates","No Take",3,44.9951731115883,"20191107",36.562784552325
2,"Cloates","No Take",4,44.1921245956967,"20191107",36.562784552325
2,"Cloates","No Take",5,40.8088425433794,"20191107",36.562784552325
1,"Cloates","No Take",1,48.2618258604966,"20191107",52.0190863896049
1,"Cloates","No Take",2,42.7745532768019,"20191107",52.0190863896049
1,"Cloates","No Take",3,70.1217800606126,"20191107",52.0190863896049
1,"Cloates","No Take",4,52.4880931280224,"20191107",52.0190863896049
1,"Cloates","No Take",5,46.449179622091,"20191107",52.0190863896049
18,"Cloates","No Take",1,39.6387383560063,"20191107",41.0641533142795
18,"Cloates","No Take",2,44.566123228314,"20191107",41.0641533142795
18,"Cloates","No Take",2,49.226481403202,"20191107",41.0641533142795
18,"Cloates","No Take",4,32.2464559074622,"20191107",41.0641533142795
18,"Cloates","No Take",5,39.6429676764131,"20191107",41.0641533142795
21,"Cloates","No Take",1,47.9942934441606,"20191107",44.5486510565242
21,"Cloates","No Take",2,44.8261903463649,"20191107",44.5486510565242
21,"Cloates","No Take",3,47.7430567039527,"20191107",44.5486510565242
21,"Cloates","No Take",4,45.7880442031623,"20191107",44.5486510565242
21,"Cloates","No Take",5,36.3916705849805,"20191107",44.5486510565242
22,"Cloates","No Take",1,89.7104939031585,"20190620",66.3246565086278
22,"Cloates","No Take",2,40.2419600273049,"20190620",66.3246565086278
22,"Cloates","No Take",3,54.8604223047705,"20190620",66.3246565086278
22,"Cloates","No Take",4,66.5690638609659,"20190620",66.3246565086278
22,"Cloates","No Take",5,80.2413424469391,"20190620",66.3246565086278
15,"Cloates","No Take",1,67.7439929553099,"20190620",56.2321846352669
15,"Cloates","No Take",2,42.4193331095363,"20190620",56.2321846352669
15,"Cloates","No Take",3,42.5732283297477,"20190620",56.2321846352669
15,"Cloates","No Take",4,50.8261210853556,"20190620",56.2321846352669
15,"Cloates","No Take",5,77.5982476963852,"20190620",56.2321846352669
19,"Cloates","No Take",1,50.283795102807,"20190620",50.6909544973614
19,"Cloates","No Take",2,49.7161226229083,"20190620",50.6909544973614
19,"Cloates","No Take",3,48.5195741877663,"20190620",50.6909544973614
19,"Cloates","No Take",4,49.0492892320682,"20190620",50.6909544973614
19,"Cloates","No Take",5,55.8859913412572,"20190620",50.6909544973614
21,"Cloates","No Take",1,76.7029642309899,"20190620",49.1685685858585
21,"Cloates","No Take",2,62.3139040694673,"20190620",49.1685685858585
21,"Cloates","No Take",3,82.529467121265,"20190620",49.1685685858585
21,"Cloates","No Take",4,41.203696698499,"20190620",49.1685685858585
21,"Cloates","No Take",5,57.1815550680605,"20190620",49.1685685858585
23,"Cloates","No Take",1,65.2920925138979,"20190620",90.7830282800361
23,"Cloates","No Take",2,59.6743240623199,"20190620",90.7830282800361
23,"Cloates","No Take",3,103.777304155976,"20190620",90.7830282800361
23,"Cloates","No Take",4,147.961189209932,"20190620",90.7830282800361
23,"Cloates","No Take",5,77.2102314580549,"20190620",90.7830282800361
5,"Cloates","No Take",1,91.1136568849788,"20190620",89.5154771490107
5,"Cloates","No Take",2,82.5855472925612,"20190620",89.5154771490107
5,"Cloates","No Take",3,123.350824368429,"20190620",89.5154771490107
5,"Cloates","No Take",4,75.7510349585744,"20190620",89.5154771490107
5,"Cloates","No Take",5,74.7763222405102,"20190620",89.5154771490107
1,"Cloates","No Take",1,75.0319539172165,"20190620",74.9309776246161
1,"Cloates","No Take",2,70.2020681872264,"20190620",74.9309776246161
1,"Cloates","No Take",3,79.8597208308856,"20190620",74.9309776246161
1,"Cloates","No Take",4,78.898874242179,"20190620",74.9309776246161
1,"Cloates","No Take",5,70.662270945573,"20190620",74.9309776246161
12,"Cloates","No Take",1,58.0730595580981,"20190620",65.8036558324652
12,"Cloates","No Take",2,71.0174277604123,"20190620",65.8036558324652
12,"Cloates","No Take",3,102.173507119058,"20190620",65.8036558324652
12,"Cloates","No Take",4,63.6471854995486,"20190620",65.8036558324652
12,"Cloates","No Take",5,34.1070992252085,"20190620",65.8036558324652
18,"Cloates","No Take",1,53.5461845538551,"20190620",44.3989723670597
18,"Cloates","No Take",2,42.2889169643245,"20190620",44.3989723670597
18,"Cloates","No Take",3,45.0438337344967,"20190620",44.3989723670597
18,"Cloates","No Take",4,45.2053278485664,"20190620",44.3989723670597
18,"Cloates","No Take",5,35.9105987340558,"20190620",44.3989723670597
16,"Cloates","No Take",1,34.69484583519,"20190620",30.0026587559796
16,"Cloates","No Take",2,33.3843993895195,"20190620",30.0026587559796
16,"Cloates","No Take",3,31.8474664157163,"20190620",30.0026587559796
16,"Cloates","No Take",4,18.4633738132028,"20190620",30.0026587559796
16,"Cloates","No Take",5,31.6232083262693,"20190620",30.0026587559796
21,"Cloates","No Take",1,45.3031322255207,"20190620",49.1685685858585
21,"Cloates","No Take",2,39.1053282724069,"20190620",49.1685685858585
21,"Cloates","No Take",3,32.1621195457512,"20190620",49.1685685858585
21,"Cloates","No Take",4,30.5253628014148,"20190620",49.1685685858585
21,"Cloates","No Take",5,24.6581558252093,"20190620",49.1685685858585
13,"Cloates","No Take",1,29.3074961712547,"20190516",29.1615244238714
13,"Cloates","No Take",2,22.8210154869292,"20190516",29.1615244238714
13,"Cloates","No Take",3,28.7004717137679,"20190516",29.1615244238714
13,"Cloates","No Take",4,51.3970282836479,"20190516",29.1615244238714
13,"Cloates","No Take",5,13.5816104637573,"20190516",29.1615244238714
1,"Cloates","No Take",1,79.5317341634234,"20190516",71.9466121067923
1,"Cloates","No Take",2,77.4383241490927,"20190516",71.9466121067923
1,"Cloates","No Take",3,60.5534917420964,"20190516",71.9466121067923
1,"Cloates","No Take",4,79.6016192468512,"20190516",71.9466121067923
18,"Cloates","No Take",2,42.0749320873844,"20190516",44.6907191379574
18,"Cloates","No Take",3,45.0676157361823,"20190516",44.6907191379574
18,"Cloates","No Take",4,45.7243480414622,"20190516",44.6907191379574
18,"Cloates","No Take",5,36.3577481135475,"20190516",44.6907191379574
22,"Cloates","No Take",1,89.4381980321341,"20190516",66.3132467534266
22,"Cloates","No Take",2,40.2651230709424,"20190516",66.3132467534266
22,"Cloates","No Take",3,54.9581278671574,"20190516",66.3132467534266
22,"Cloates","No Take",4,66.657665696981,"20190516",66.3132467534266
22,"Cloates","No Take",5,80.2471190999182,"20190516",66.3132467534266
15,"Cloates","No Take",3,42.8835992243857,"20190516",56.3831172514151
15,"Cloates","No Take",4,50.8966973692341,"20190516",56.3831172514151
15,"Cloates","No Take",5,77.6293388860493,"20190516",56.3831172514151
19,"Cloates","No Take",1,50.1024835378631,"20190516",50.7083535115217
19,"Cloates","No Take",2,49.0939885170479,"20190516",50.7083535115217
19,"Cloates","No Take",3,49.003448721075,"20190516",50.7083535115217
19,"Cloates","No Take",4,48.8670504352792,"20190516",50.7083535115217
19,"Cloates","No Take",5,56.4747963463434,"20190516",50.7083535115217
21,"Cloates","No Take",5,56.6752942993801,"20190516",47.8995208647347
16,"Cloates","No Take",1,35.1268700216297,"20190516",30.0864053820693
16,"Cloates","No Take",2,33.4446322973892,"20190516",30.0864053820693
16,"Cloates","No Take",3,31.5952420123665,"20190516",30.0864053820693
16,"Cloates","No Take",4,18.2671160553601,"20190516",30.0864053820693
16,"Cloates","No Take",5,31.9981665236009,"20190516",30.0864053820693
23,"Cloates","No Take",4,148.618545325345,"20190516",90.9812772524627
7,"Cloates","No Take",1,56.1062543908408,"20190516",75.8116260732392
7,"Cloates","No Take",2,77.9642907888153,"20190516",75.8116260732392
7,"Cloates","No Take",3,97.5994725261476,"20190516",75.8116260732392
4,"Cloates","No Take",4,62.953493260063,"20190516",62.953493260063
7,"Cloates","No Take",5,71.5764865871531,"20190516",75.8116260732392
12,"Cloates","No Take",1,50.7895891493618,"20190516",47.1710177722529
12,"Cloates","No Take",2,55.4886676771487,"20190516",47.1710177722529
12,"Cloates","No Take",3,46.9370219334946,"20190516",47.1710177722529
12,"Cloates","No Take",4,47.5337198559215,"20190516",47.1710177722529
12,"Cloates","No Take",5,35.1060902453377,"20190516",47.1710177722529
1,"Cloates","No Take",5,62.6078912324977,"20190516",71.9466121067923
18,"Cloates","No Take",1,54.2289517112107,"20190516",44.6907191379574
15,"Cloates","No Take",1,67.8281584148074,"20190516",56.3831172514151
15,"Cloates","No Take",2,42.677792362599,"20190516",56.3831172514151
21,"Cloates","No Take",1,76.2060777197777,"20190516",47.8995208647347
21,"Cloates","No Take",3,83.0502707268067,"20190516",47.8995208647347
21,"Cloates","No Take",4,41.038187577997,"20190516",47.8995208647347
23,"Cloates","No Take",1,65.7427463570529,"20190516",90.9812772524627
23,"Cloates","No Take",2,59.2392033222022,"20190516",90.9812772524627
23,"Cloates","No Take",3,104.106490067286,"20190516",90.9812772524627
23,"Cloates","No Take",5,77.1994011904277,"20190516",90.9812772524627
21,"Cloates","No Take",1,46.1665909257102,"20190516",47.8995208647347
21,"Cloates","No Take",2,39.3740693036798,"20190516",47.8995208647347
21,"Cloates","No Take",5,25.2626870381596,"20190516",47.8995208647347
21,"Cloates","No Take",4,30.7584332887363,"20190516",47.8995208647347
21,"Cloates","No Take",3,32.5640769023649,"20190516",47.8995208647347
13,"Cloates","No Take",1,27.4853214187385,"20190426",25.9116932312812
13,"Cloates","No Take",2,22.009564841048,"20190426",25.9116932312812
13,"Cloates","No Take",3,27.0825662562838,"20190426",25.9116932312812
13,"Cloates","No Take",4,33.1277646550911,"20190426",25.9116932312812
13,"Cloates","No Take",5,19.8532489852446,"20190426",25.9116932312812
1,"Cloates","No Take",1,43.0382249408742,"20190426",44.2399073094913
1,"Cloates","No Take",2,52.2754912759056,"20190426",44.2399073094913
1,"Cloates","No Take",3,56.0834560121863,"20190426",44.2399073094913
1,"Cloates","No Take",4,38.6075034818636,"20190426",44.2399073094913
18,"Cloates","No Take",2,48.3834992302611,"20190426",56.6440118473626
18,"Cloates","No Take",3,60.5628164938305,"20190426",56.6440118473626
18,"Cloates","No Take",4,63.933328012178,"20190426",56.6440118473626
18,"Cloates","No Take",5,52.7761395778823,"20190426",56.6440118473626
22,"Cloates","No Take",1,95.5150410003247,"20190426",77.0055346810261
22,"Cloates","No Take",2,77.954914207951,"20190426",77.0055346810261
22,"Cloates","No Take",3,69.5040684791108,"20190426",77.0055346810261
22,"Cloates","No Take",4,61.4401291060556,"20190426",77.0055346810261
22,"Cloates","No Take",5,80.6135206116883,"20190426",77.0055346810261
15,"Cloates","No Take",3,22.1227937129067,"20190426",43.6849185591517
15,"Cloates","No Take",4,34.9264605941854,"20190426",43.6849185591517
15,"Cloates","No Take",5,55.4722684141972,"20190426",43.6849185591517
19,"Cloates","No Take",1,56.4803866961361,"20190426",45.406082713303
19,"Cloates","No Take",2,53.1399819960377,"20190426",45.406082713303
19,"Cloates","No Take",3,46.493344923886,"20190426",45.406082713303
19,"Cloates","No Take",4,39.9762032631852,"20190426",45.406082713303
19,"Cloates","No Take",5,30.9404966872699,"20190426",45.406082713303
21,"Cloates","No Take",5,72.0187361157553,"20190426",45.367639744045
16,"Cloates","No Take",1,28.7872969501963,"20190426",33.6724734382275
16,"Cloates","No Take",2,35.0240355148376,"20190426",33.6724734382275
16,"Cloates","No Take",3,38.8410834296805,"20190426",33.6724734382275
16,"Cloates","No Take",4,31.1904176532239,"20190426",33.6724734382275
16,"Cloates","No Take",5,34.5195336431992,"20190426",33.6724734382275
23,"Cloates","No Take",4,34.1813010896882,"20190426",43.1891437879492
1,"Cloates","No Take",5,31.1948608366267,"20190426",44.2399073094913
18,"Cloates","No Take",1,57.5642759226613,"20190426",56.6440118473626
15,"Cloates","No Take",1,71.149571316858,"20190426",43.6849185591517
15,"Cloates","No Take",2,34.7534987576112,"20190426",43.6849185591517
21,"Cloates","No Take",1,75.9702359728601,"20190426",45.367639744045
21,"Cloates","No Take",3,54.930725464145,"20190426",45.367639744045
21,"Cloates","No Take",4,30.7212308811127,"20190426",45.367639744045
23,"Cloates","No Take",1,39.416037058992,"20190426",43.1891437879492
23,"Cloates","No Take",2,39.5382025189544,"20190426",43.1891437879492
23,"Cloates","No Take",3,58.1722667385359,"20190426",43.1891437879492
23,"Cloates","No Take",5,44.6379115335756,"20190426",43.1891437879492
21,"Cloates","No Take",1,46.6311423258437,"20190426",45.367639744045
21,"Cloates","No Take",2,39.2687128331075,"20190426",45.367639744045
21,"Cloates","No Take",5,25.3848734009248,"20190426",45.367639744045
21,"Cloates","No Take",4,30.7651281141404,"20190426",45.367639744045
21,"Cloates","No Take",3,32.6179725885155,"20190426",45.367639744045
24,"Cloates","No Take",1,40.2560086198442,"20190426",46.0715819391329
24,"Cloates","No Take",2,56.5233192843581,"20190426",46.0715819391329
24,"Cloates","No Take",3,61.7385064696107,"20190426",46.0715819391329
24,"Cloates","No Take",4,53.8193071675865,"20190426",46.0715819391329
24,"Cloates","No Take",5,18.0207681542653,"20190426",46.0715819391329
1,"Cloates","No Take",1,24.3184926249352,"20190307",32.992229967398
1,"Cloates","No Take",2,43.7185341526559,"20190307",32.992229967398
1,"Cloates","No Take",3,40.8893387620059,"20190307",32.992229967398
1,"Cloates","No Take",4,29.3640006265233,"20190307",32.992229967398
1,"Cloates","No Take",5,26.6707836708696,"20190307",32.992229967398
2,"Cloates","No Take",1,45.5622410895138,"20190307",46.8090251889619
2,"Cloates","No Take",2,51.4018362494143,"20190307",46.8090251889619
2,"Cloates","No Take",3,46.2142166878608,"20190307",46.8090251889619
2,"Cloates","No Take",4,63.4130826038579,"20190307",46.8090251889619
2,"Cloates","No Take",5,27.4537493141629,"20190307",46.8090251889619
3,"Cloates","No Take",1,33.8337584367439,"20190307",27.4564751725469
3,"Cloates","No Take",2,32.9833990896843,"20190307",27.4564751725469
3,"Cloates","No Take",3,29.1774199368036,"20190307",27.4564751725469
3,"Cloates","No Take",4,20.3203180771077,"20190307",27.4564751725469
3,"Cloates","No Take",5,20.967480322395,"20190307",27.4564751725469
21,"Cloates","No Take",1,45.8399136045549,"20190307",48.3815320369715
21,"Cloates","No Take",2,38.5223487943527,"20190307",48.3815320369715
21,"Cloates","No Take",3,32.7119172137143,"20190307",48.3815320369715
21,"Cloates","No Take",4,30.1870234094472,"20190307",48.3815320369715
21,"Cloates","No Take",5,25.5717965626817,"20190307",48.3815320369715
21,"Cloates","No Take",1,76.7191863354635,"20190307",48.3815320369715
21,"Cloates","No Take",2,75.9373982920644,"20190307",48.3815320369715
21,"Cloates","No Take",3,55.213960102944,"20190307",48.3815320369715
21,"Cloates","No Take",4,30.4264208623279,"20190307",48.3815320369715
21,"Cloates","No Take",5,72.6853551921647,"20190307",48.3815320369715
23,"Cloates","No Take",1,39.2517958012657,"20190307",43.0872369953417
23,"Cloates","No Take",2,39.5112259711194,"20190307",43.0872369953417
23,"Cloates","No Take",3,57.8522165010786,"20190307",43.0872369953417
23,"Cloates","No Take",4,34.2347316352862,"20190307",43.0872369953417
23,"Cloates","No Take",5,44.5862150679584,"20190307",43.0872369953417
12,"Cloates","No Take",1,20.1471513308117,"20190307",24.4527002230856
12,"Cloates","No Take",2,33.3825449665744,"20190307",24.4527002230856
12,"Cloates","No Take",3,37.5050227200578,"20190307",24.4527002230856
12,"Cloates","No Take",4,17.9338993961995,"20190307",24.4527002230856
12,"Cloates","No Take",5,13.2948827017846,"20190307",24.4527002230856
13,"Cloates","No Take",1,30.1667745572212,"20190307",25.1748173819207
13,"Cloates","No Take",2,16.8519229337669,"20190307",25.1748173819207
13,"Cloates","No Takw",3,21.1163253524205,"20190307",25.1748173819207
13,"Cloates","No Take",4,23.1832619973337,"20190307",25.1748173819207
13,"Cloates","No Take",5,34.5558020688611,"20190307",25.1748173819207
18,"Cloates","No Take",1,57.0706221721195,"20190307",56.5116189859305
18,"Cloates","No TAke",2,48.5885552698122,"20190307",56.5116189859305
18,"Cloates","No Take",3,60.9042178117286,"20190307",56.5116189859305
18,"Cloates","No Take",4,63.7698399446373,"20190307",56.5116189859305
18,"Cloates","No Take",5,52.2248597313548,"20190307",56.5116189859305
22,"Cloates","No Take",1,95.0925383180916,"20190307",76.7252869471005
22,"Cloates","No Take",2,77.696082681982,"20190307",76.7252869471005
22,"Cloates","No Take",3,69.490720277393,"20190307",76.7252869471005
22,"Cloates","No Take",4,61.1613401039475,"20190307",76.7252869471005
22,"Cloates","No Take",5,80.1857533540884,"20190307",76.7252869471005
15,"Cloates","No Take",1,70.2524967654279,"20190307",43.0314392186771
15,"Cloates","No Take",2,33.9045584490187,"20190307",43.0314392186771
15,"Cloates","No Take",3,21.5111542548662,"20190307",43.0314392186771
15,"Cloates","No Take",4,33.9984182043359,"20190307",43.0314392186771
15,"Cloates","No Take",5,55.490568419737,"20190307",43.0314392186771
19,"Cloates","No Take",1,56.1869751355748,"20190307",45.3941355187501
19,"Cloates","No Take",2,52.7212970216455,"20190307",45.3941355187501
19,"Cloates","No Take",3,46.6462221383114,"20190307",45.3941355187501
19,"Cloates","No Take",4,40.2504072641924,"20190307",45.3941355187501
19,"Cloates","No Take",5,31.1657760340265,"20190307",45.3941355187501
16,"Cloates","No Take",1,28.70390571092,"20190307",33.5142901953413
16,"Cloates","No Take",2,35.0070822883096,"20190307",33.5142901953413
16,"Cloates","No Take",3,38.8774369575702,"20190307",33.5142901953413
16,"Cloates","No Take",4,30.9982058343214,"20190307",33.5142901953413
16,"Cloates","No Take",5,33.9848201855852,"20190307",33.5142901953413
24,"Cloates","No Take",1,40.0827526396875,"20190307",45.7069090753261
24,"Cloates","No Take",2,55.5458012476537,"20190307",45.7069090753261
24,"Cloates","No Take",3,61.5738225384576,"20190307",45.7069090753261
24,"Cloates","No Take",4,53.2300490892503,"20190307",45.7069090753261
24,"Cloates","No Take",5,18.1021198615815,"20190307",45.7069090753261
1,"Cloates","No Take",1,19.7479913294158,"20190220",27.2769819376412
1,"Cloates","No Take",2,40.1080529557872,"20190220",27.2769819376412
1,"Cloates","No Take",3,35.632233195689,"20190220",27.2769819376412
1,"Cloates","No Take",4,19.5389054585228,"20190220",27.2769819376412
1,"Cloates","No Take",5,21.357726748791,"20190220",27.2769819376412
2,"Cloates","No Take",1,27.5174958842317,"20190220",37.5239355700784
2,"Cloates","No Take",2,44.6509471963133,"20190220",37.5239355700784
2,"Cloates","No Take",3,45.0085942620018,"20190220",37.5239355700784
2,"Cloates","No Take",4,46.8066709763046,"20190220",37.5239355700784
2,"Cloates","No Take",5,23.6359695315406,"20190220",37.5239355700784
3,"Cloates","No Take",1,20.0924234751696,"20190220",22.2377175936208
3,"Cloates","No Take",2,26.7806296103436,"20190220",22.2377175936208
3,"Cloates","No Take",3,25.6142666637163,"20190220",22.2377175936208
3,"Cloates","No Take",4,20.6114488495876,"20190220",22.2377175936208
3,"Cloates","No Take",5,18.0898193692867,"20190220",22.2377175936208
21,"Cloates","No Take",1,45.8399136045549,"20190220",48.3815320369715
21,"Cloates","No Take",2,38.5223487943527,"20190220",48.3815320369715
21,"Cloates","No Take",3,32.7119172137143,"20190220",48.3815320369715
21,"Cloates","No Take",4,30.1870234094472,"20190220",48.3815320369715
21,"Cloates","No Take",5,25.5717965626817,"20190220",48.3815320369715
21,"Cloates","No Take",1,76.7191863354635,"20190220",48.3815320369715
21,"Cloates","No Take",2,75.9373982920644,"20190220",48.3815320369715
21,"Cloates","No Take",3,55.213960102944,"20190220",48.3815320369715
21,"Cloates","No Take",4,30.4264208623279,"20190220",48.3815320369715
21,"Cloates","No Take",5,72.6853551921647,"20190220",48.3815320369715
23,"Cloates","No Take",1,39.2517958012657,"20190220",43.0872369953417
23,"Cloates","No Take",2,39.5112259711194,"20190220",43.0872369953417
23,"Cloates","No Take",3,57.8522165010786,"20190220",43.0872369953417
23,"Cloates","No Take",4,34.2347316352862,"20190220",43.0872369953417
23,"Cloates","No Take",5,44.5862150679584,"20190220",43.0872369953417
12,"Cloates","No Take",1,25.5938820155994,"20190220",30.3309587357908
12,"Cloates","No Take",2,35.0392747451764,"20190220",30.3309587357908
12,"Cloates","No Take",3,36.5249936610467,"20190220",30.3309587357908
12,"Cloates","No Take",4,30.6377311115583,"20190220",30.3309587357908
12,"Cloates","No Take",5,23.8589121455731,"20190220",30.3309587357908
13,"Cloates","No Take",1,28.9327555908415,"20190220",26.5914497216068
13,"Cloates","No Take",2,18.9565451081195,"20190220",26.5914497216068
13,"Cloates","No Takw",3,24.1499953901559,"20190220",26.5914497216068
13,"Cloates","No Take",4,31.083191956139,"20190220",26.5914497216068
13,"Cloates","No Take",5,29.8347605627783,"20190220",26.5914497216068
11,"Cloates","No Take",1,23.7541583227524,"20190220",19.9972187081325
11,"Cloates","No Take",2,23.1964471667707,"20190220",19.9972187081325
11,"Cloates","No Take",3,19.7693340203884,"20190220",19.9972187081325
11,"Cloates","No Take",4,15.4698591861096,"20190220",19.9972187081325
11,"Cloates","No Take",5,17.7962948446415,"20190220",19.9972187081325
7,"Cloates","No Take",1,16.7181263330187,"20190220",14.9117243950644
7,"Cloates","No Take",2,17.8596884716292,"20190220",14.9117243950644
7,"Cloates","No Take",3,22.1117964975663,"20190220",14.9117243950644
7,"Cloates","No Take",4,9.72513293117614,"20190220",14.9117243950644
7,"Cloates","No Take",5,8.14387774193179,"20190220",14.9117243950644
5,"Cloates","No Take",1,26.9241381512836,"20190220",33.8003928957608
5,"Cloates","No Take",2,32.0494956749222,"20190220",33.8003928957608
5,"Cloates","No Take",3,43.8175050604724,"20190220",33.8003928957608
5,"Cloates","No Take",4,40.2826044227795,"20190220",33.8003928957608
5,"Cloates","No Take",5,25.9282211693464,"20190220",33.8003928957608
18,"Cloates","No Take",1,57.0706221721195,"20190220",56.5116189859305
18,"Cloates","No TAke",2,48.5885552698122,"20190220",56.5116189859305
18,"Cloates","No Take",3,60.9042178117286,"20190220",56.5116189859305
18,"Cloates","No Take",4,63.7698399446373,"20190220",56.5116189859305
18,"Cloates","No Take",5,52.2248597313548,"20190220",56.5116189859305
22,"Cloates","No Take",1,95.0925383180916,"20190220",76.7252869471005
22,"Cloates","No Take",2,77.696082681982,"20190220",76.7252869471005
22,"Cloates","No Take",3,69.490720277393,"20190220",76.7252869471005
22,"Cloates","No Take",4,61.1613401039475,"20190220",76.7252869471005
22,"Cloates","No Take",5,80.1857533540884,"20190220",76.7252869471005
15,"Cloates","No Take",1,70.2524967654279,"20190220",43.0314392186771
15,"Cloates","No Take",2,33.9045584490187,"20190220",43.0314392186771
15,"Cloates","No Take",3,21.5111542548662,"20190220",43.0314392186771
15,"Cloates","No Take",4,33.9984182043359,"20190220",43.0314392186771
15,"Cloates","No Take",5,55.490568419737,"20190220",43.0314392186771
19,"Cloates","No Take",1,56.1869751355748,"20190220",45.3941355187501
19,"Cloates","No Take",2,52.7212970216455,"20190220",45.3941355187501
19,"Cloates","No Take",3,46.6462221383114,"20190220",45.3941355187501
19,"Cloates","No Take",4,40.2504072641924,"20190220",45.3941355187501
19,"Cloates","No Take",5,31.1657760340265,"20190220",45.3941355187501
16,"Cloates","No Take",1,28.70390571092,"20190220",33.5142901953413
16,"Cloates","No Take",2,35.0070822883096,"20190220",33.5142901953413
16,"Cloates","No Take",3,38.8774369575702,"20190220",33.5142901953413
16,"Cloates","No Take",4,30.9982058343214,"20190220",33.5142901953413
16,"Cloates","No Take",5,33.9848201855852,"20190220",33.5142901953413
24,"Cloates","No Take",1,40.0827526396875,"20190220",45.7069090753261
24,"Cloates","No Take",2,55.5458012476537,"20190220",45.7069090753261
24,"Cloates","No Take",3,61.5738225384576,"20190220",45.7069090753261
24,"Cloates","No Take",4,53.2300490892503,"20190220",45.7069090753261
24,"Cloates","No Take",5,18.1021198615815,"20190220",45.7069090753261
13,"Cloates","No Take",1,11.1566067822,"20190110",17.7907249068965
13,"Cloates","No Take",2,10.6854622153995,"20190110",17.7907249068965
13,"Cloates","No Take",3,25.7451484077113,"20190110",17.7907249068965
13,"Cloates","No Take",4,26.173566758098,"20190110",17.7907249068965
13,"Cloates","No Take",5,15.1928403710737,"20190110",17.7907249068965
1,"Cloates","No Take",1,21.7382893021116,"20190110",26.5301010866132
1,"Cloates","No Take",2,27.5661204531068,"20190110",26.5301010866132
1,"Cloates","No Take",3,35.3329734774236,"20190110",26.5301010866132
1,"Cloates","No Take",4,19.6230720685441,"20190110",26.5301010866132
1,"Cloates","No Take",5,28.39005013188,"20190110",26.5301010866132
